Date,Bajaj Open,Bajaj High,Bajaj Low,Bajaj Close,Bajaj Adj Close,Bajaj Volume
8/9/2021,6225,6269.950195,6136.049805,6193.149902,6170.681641,881179
8/6/2021,6285,6299.5,6211,6224.299805,6201.71875,729789
8/5/2021,6354,6355.5,6232,6248.25,6225.582031,866567
8/4/2021,6343,6477.450195,6315,6359.149902,6336.07959,1632091
8/3/2021,6215,6342,6206,6331.899902,6308.928223,1091710
8/2/2021,6270,6283.950195,6170,6200.5,6178.005371,1012435
7/30/2021,6416.850098,6416.850098,6212.200195,6228.100098,6205.505371,1406885
7/29/2021,6289.950195,6430,6264.049805,6400.100098,6376.881348,1484664
7/28/2021,6257.899902,6284,6157,6262,6239.282227,1149153
7/27/2021,6180,6327,6175,6231.450195,6208.843262,2068528
7/26/2021,6150,6198.299805,6130,6162.450195,6140.093262,733502
7/23/2021,6189,6225,6140,6180.899902,6158.476074,953739
7/22/2021,5930,6244,5921.149902,6195.549805,6173.072754,3488591
7/20/2021,6020,6027.950195,5868,5941.850098,5920.293457,1401837
7/19/2021,6088,6123,5935,6015.399902,5993.57666,1290532
7/16/2021,6125,6190,6097.200195,6125.450195,6103.227539,963121
7/15/2021,6133.899902,6177.200195,6102,6129.700195,6107.462402,870990
7/14/2021,6150,6182,6120,6133.899902,6111.646973,776574
7/13/2021,6185,6225,6140,6154.299805,6131.972656,1002127
7/12/2021,6175,6198.899902,6103.600098,6149.549805,6127.239746,978740
7/9/2021,6083,6171,6061.049805,6136.149902,6113.888672,1447544
7/8/2021,6180,6220.899902,6080.399902,6117.799805,6095.60498,1130560
7/7/2021,6220,6286,6160.399902,6198.600098,6166.148438,1947925
7/6/2021,6055,6342.799805,6053,6202.399902,6169.928711,3491393
7/5/2021,6029,6095.950195,6006.049805,6072.700195,6040.907715,863179
7/2/2021,6000,6030,5965,5997.75,5966.350098,811298
7/1/2021,6040,6040,5940,5967.149902,5935.909668,1120601
6/30/2021,6050,6125,6000,6015.850098,5984.355469,1225794
6/29/2021,6040,6137.649902,6002.100098,6052.399902,6020.713867,1310079
6/28/2021,6100,6117.700195,6015,6037.049805,6005.443848,828481
6/25/2021,6057,6107,6030.200195,6075.799805,6043.991211,961994
6/24/2021,6027,6108,6011,6043.600098,6011.959961,1082421
6/23/2021,6051,6115,6001,6015.600098,5984.106934,1238215
6/22/2021,6150,6189,6000,6016.799805,5985.300293,1540611
6/21/2021,6000,6135,5987.100098,6116,6083.980957,1271962
6/18/2021,6089.899902,6148,5965.049805,6087.049805,6055.182617,2709615
6/17/2021,5920,6115,5920,6050.25,6018.575195,1871857
6/16/2021,6140,6160.899902,6062.799805,6081.600098,6049.76123,1481658
6/15/2021,6219,6239.799805,6150,6161.149902,6128.894531,1523661
6/14/2021,6069.700195,6249,5975.600098,6194.149902,6161.72168,2633601
6/11/2021,6105.350098,6230,6045.200195,6120,6087.959961,3702721
6/10/2021,5715,6115,5677,6086.399902,6054.535645,5296120
6/9/2021,5795,5795,5627.299805,5674.5,5644.79248,1538112
6/8/2021,5751,5817,5720.149902,5755.399902,5725.268555,1789007
6/7/2021,5800,5843.850098,5682.450195,5729.75,5699.75293,2835805
6/4/2021,5915,6010,5900,5993.450195,5962.072754,2445367
6/3/2021,5840,5915,5780.149902,5901.5,5870.603516,2230378
6/2/2021,5756.5,5845,5742.549805,5808.649902,5778.239746,2013195
6/1/2021,5644,5818,5625.399902,5784.799805,5754.514648,2853451
5/31/2021,5620,5664.700195,5560,5627.950195,5598.486328,1795811
5/28/2021,5724,5750,5592.100098,5610.75,5581.376465,1526375
5/27/2021,5779.950195,5782.149902,5651,5682.200195,5652.452148,2152590
5/26/2021,5640,5794.799805,5586.100098,5771.149902,5740.936523,2916746
5/25/2021,5640,5658.799805,5582,5618.649902,5589.234863,1315546
5/24/2021,5634,5688,5590,5602.899902,5573.566895,1215060
5/21/2021,5660,5695,5586.299805,5631.75,5602.265625,1856966
5/20/2021,5628,5658,5545,5588.75,5559.491211,1488827
5/19/2021,5674.950195,5722.899902,5595,5631.200195,5601.719238,2250906
5/18/2021,5501,5705,5501,5688.75,5658.967773,3147883
5/17/2021,5350,5490,5315.049805,5430.100098,5401.671875,2411583
5/14/2021,5405,5405,5267,5330.350098,5302.444336,1525762
5/12/2021,5413.100098,5440,5329.399902,5358.399902,5330.34668,1539336
5/11/2021,5411.25,5458.100098,5390,5424.700195,5396.300293,1617248
5/10/2021,5575,5575,5445,5497.5,5468.71875,1997339
5/7/2021,5590,5613.149902,5458,5493.799805,5465.038086,1851033
5/6/2021,5568,5619.899902,5473.350098,5528.799805,5499.854492,2223111
5/5/2021,5683,5700,5452.399902,5515.149902,5486.276367,4378693
5/4/2021,5610,5749.950195,5560,5615.75,5586.349609,4838347
5/3/2021,5316.299805,5580,5291.25,5551.149902,5522.087891,4033591
4/30/2021,5350,5524.649902,5327.700195,5451.899902,5423.35791,4124888
4/29/2021,5350,5525,5330,5484.850098,5456.135254,7258486
4/28/2021,4915,5310,4915,5280.899902,5253.252441,8576454
4/27/2021,4747,4889.850098,4746.549805,4865.049805,4839.57959,2644997
4/26/2021,4690,4829,4690,4736.549805,4711.752441,2903989
4/23/2021,4621.100098,4759.799805,4610.5,4667.799805,4643.362793,2729525
4/22/2021,4550,4714,4505.75,4688.700195,4664.15332,2563539
4/20/2021,4563,4699,4555.200195,4613.649902,4589.496094,3394597
4/19/2021,4450,4504,4362,4479.600098,4456.147949,3426507
4/16/2021,4661,4690,4590,4616.600098,4592.430664,2142648
4/15/2021,4708.100098,4750,4566.100098,4660.299805,4635.901367,2897185
4/13/2021,4535.100098,4774.899902,4514.049805,4728.75,4703.993652,3175019
4/12/2021,4740,4740,4400,4511,4487.383789,4500046
4/9/2021,5000,5010,4845,4872.299805,4846.791992,2902646
4/8/2021,5100,5115,5015,5029.5,5003.168945,1407879
4/7/2021,4980,5109,4940,5077.100098,5050.519531,2402782
4/6/2021,5050,5059.450195,4952.600098,4993.100098,4966.959961,2070906
4/5/2021,5259,5259,4920.600098,4962.5,4936.52002,3739680
4/1/2021,5210,5288.5,5161.950195,5272.149902,5244.54834,2148234
3/31/2021,5185,5218.799805,5122.950195,5149.850098,5122.88916,1845975
3/30/2021,5234.850098,5260,5150,5193.549805,5166.359863,1845280
3/26/2021,5170,5248,5135,5183.049805,5155.915039,2347460
3/25/2021,5280,5300,5103.149902,5122.200195,5095.383789,2343271
3/24/2021,5374,5374,5260,5270.299805,5242.708008,1737643
3/23/2021,5410,5445,5350,5378.799805,5350.640137,1849038
3/22/2021,5446.5,5497,5337,5389.350098,5361.134766,1938461
3/19/2021,5316,5479,5190.049805,5453.25,5424.700684,3220310
3/18/2021,5423,5545,5305,5371.850098,5343.727051,2339058
3/17/2021,5460,5460.399902,5344.450195,5359.799805,5331.739746,1134758
3/16/2021,5488.450195,5507,5420,5455.950195,5427.386719,1561305
3/15/2021,5571.049805,5585.649902,5350.549805,5439.049805,5410.574707,2087008
3/12/2021,5600,5670,5521,5557.850098,5528.753418,2508013
3/10/2021,5440,5561,5440,5545.049805,5516.02002,2191250
3/9/2021,5371,5445,5335,5415.049805,5386.700684,1811496
3/8/2021,5469,5493.950195,5311,5320.649902,5292.794922,1721042
3/5/2021,5440,5519.75,5402.100098,5444.899902,5416.394531,2075760
3/4/2021,5430,5567.149902,5401,5485.899902,5457.179688,2234698
3/3/2021,5364.149902,5573.350098,5340.100098,5542.899902,5513.881348,2252413
3/2/2021,5300,5410,5262.049805,5316.299805,5288.467285,2208634
3/1/2021,5315,5369.899902,5195,5266.799805,5239.226563,2031881
2/26/2021,5430,5454,5221,5264.899902,5237.336426,3713326
2/25/2021,5601,5619.950195,5511.350098,5529.950195,5500.999512,1584595
2/24/2021,5444,5578.899902,5383,5562.899902,5533.776367,1908795
2/23/2021,5420,5504.649902,5350,5383.700195,5355.514648,2190245
2/22/2021,5480,5538.700195,5334.75,5376.850098,5348.700684,2000563
2/19/2021,5560,5621.950195,5425,5497.950195,5469.166992,2744456
2/18/2021,5699,5714.75,5522.200195,5563.350098,5534.224609,2317513
2/17/2021,5730,5799,5670,5705.149902,5675.281738,2346395
2/16/2021,5791.399902,5822.200195,5690.299805,5760.25,5730.093262,2126810
2/15/2021,5605.350098,5799,5600,5779.850098,5749.59082,3168826
2/12/2021,5570,5618,5532.049805,5577.450195,5548.250488,1625268
2/11/2021,5470,5588,5455.75,5567.049805,5537.904297,2028947
2/10/2021,5434.700195,5502.350098,5395,5475.899902,5447.231934,2638012
2/9/2021,5537.5,5539,5382.600098,5400.299805,5372.027344,2263904
2/8/2021,5542,5665,5475.299805,5497.700195,5468.917969,2800809
2/5/2021,5526,5627,5470,5538.549805,5509.553711,4437987
2/4/2021,5214,5543,5206.049805,5504.850098,5476.030273,5325888
2/3/2021,5218.600098,5270,5140,5245.100098,5217.640137,2650783
2/2/2021,5100,5337.950195,5094.899902,5173.200195,5146.116699,4347993
2/1/2021,4775,5080,4666.5,5058.600098,5032.116699,4290745
1/29/2021,4886.700195,4950,4707.100098,4734.549805,4709.763184,4260795
1/28/2021,4779.549805,4909,4723.100098,4810.25,4785.066895,3477329
1/27/2021,4921.299805,4945.600098,4811,4845,4819.634766,2800493
1/25/2021,5049,5163,4890,4908.700195,4883.001953,3673060
1/22/2021,5135,5137,4945.600098,4972.549805,4946.51709,3084796
1/21/2021,4993,5225,4990,5118.299805,5091.503906,7061809
1/20/2021,4968,5032.600098,4901,4981.950195,4955.868164,3314707
1/19/2021,4765.100098,4994.950195,4752,4959.149902,4933.1875,4767465
1/18/2021,4870,4880,4686,4719.850098,4695.140137,3703413
1/15/2021,4877,4927,4842.399902,4883.600098,4858.032715,2544916
1/14/2021,4902.899902,4966.799805,4834,4877.350098,4851.815918,2680811
1/13/2021,5066,5074,4826.25,4902.899902,4877.231934,3269373
1/12/2021,4984.25,5099,4951,5042.200195,5015.802734,3335908
1/11/2021,5108,5110.950195,4958.25,4984.25,4958.155762,2924164
1/8/2021,5130,5138.75,5042,5082,5055.394043,2998451
1/7/2021,5065,5131.549805,5021.299805,5081,5054.399902,3035750
1/6/2021,5130,5168.350098,4990.299805,5030.299805,5003.964355,3607923
1/5/2021,5218,5224.200195,5062.5,5119,5092.200195,3953400
1/4/2021,5324,5324,5196.200195,5216.200195,5188.891602,2333659
1/1/2021,5310.200195,5338,5250,5280.149902,5252.506836,1447187
12/31/2020,5335,5372.5,5272,5295.200195,5267.478027,2869212
12/30/2020,5200.5,5348,5174,5334.149902,5306.224121,3864700
12/29/2020,5225,5247,5167.5,5200.5,5173.273926,1969529
12/28/2020,5184.899902,5244.799805,5175,5204.100098,5176.85498,1932606
12/24/2020,5138.950195,5218.950195,5106,5184.899902,5157.755371,2625559
12/23/2020,5000,5166,4970.350098,5088.899902,5062.258301,3431457
12/22/2020,5070,5125,4826.350098,5011.399902,4985.164063,5473521
12/21/2020,5228,5234.700195,4905.200195,5041.850098,5015.454102,3551570
12/18/2020,5250,5284.950195,5165,5252.5,5225.001465,3255043
12/17/2020,5139.850098,5303.149902,5101.600098,5286.700195,5259.022461,3733152
12/16/2020,5199,5225,5120,5146.600098,5119.65625,3269184
12/15/2020,4889.950195,5150,4868.850098,5122.5,5095.682129,5936796
12/14/2020,4857.5,4914.700195,4848,4898.649902,4873.003906,1786348
12/11/2020,4805,4889,4805,4843.850098,4818.491211,2670019
12/10/2020,4850,4860,4785,4794.799805,4769.697754,1925963
12/9/2020,4820,4852.850098,4791.200195,4844.149902,4818.789063,1965992
12/8/2020,4850,4865,4775,4792.149902,4767.061523,2971076
12/7/2020,4870,4924.950195,4815,4829.450195,4804.166992,3115124
12/4/2020,4870,4958,4815,4875.350098,4849.826172,3679378
12/3/2020,4865,4890,4817,4867.450195,4841.967773,2876844
12/2/2020,4864,4884,4785,4823.899902,4798.645508,3654970
12/1/2020,4951.200195,4952.399902,4825.25,4861.100098,4835.650391,4017427
11/27/2020,4859,4960,4785.149902,4908.799805,4883.100586,12364707
11/26/2020,4655,4854,4640,4821.25,4796.009277,6273208
11/25/2020,4822,4825,4675,4689.75,4665.197266,4763321
11/24/2020,4835,4862,4770,4810.649902,4785.464355,4297385
11/23/2020,4769,4869.299805,4733.549805,4811.450195,4786.260742,7325039
11/20/2020,4571.950195,4762.149902,4515.25,4715.850098,4691.161621,8736410
11/19/2020,4628.899902,4785,4512.549805,4536.549805,4512.799805,8351005
11/18/2020,4475,4678,4464,4653.75,4629.38623,7513019
11/17/2020,4398.700195,4503.950195,4345,4488,4464.503906,5851523
11/14/2020,4400,4435,4340,4374.799805,4351.896484,789479
11/13/2020,4260,4410,4250,4376.049805,4353.139648,6088459
11/12/2020,4260,4325,4200.049805,4298.299805,4275.796875,5590038
11/11/2020,4211,4429.549805,4133.950195,4268.799805,4246.451172,13896654
11/10/2020,3898.949951,4243.950195,3882.800049,4208.549805,4186.51709,11421448
11/9/2020,3810,3878.699951,3786.050049,3865,3844.765625,4149898
11/6/2020,3734.100098,3827.300049,3704.100098,3780.75,3760.956787,5744050
11/5/2020,3610,3750,3587.649902,3736.899902,3717.335938,6332141
11/4/2020,3469,3569.949951,3462,3561.449951,3542.804688,4371143
11/3/2020,3430,3520,3415.850098,3490.800049,3472.524658,4446045
11/2/2020,3325.550049,3447.399902,3274.649902,3419.800049,3401.89624,4288551
10/30/2020,3364.949951,3391,3252.850098,3309,3291.676514,4287623
10/29/2020,3367.800049,3432,3333.75,3380.050049,3362.354492,3780349
10/28/2020,3448.949951,3489.899902,3347.899902,3370.800049,3353.152832,4649105
10/27/2020,3326,3465,3278,3453.25,3435.171143,6020946
10/26/2020,3330,3330,3236.649902,3293.899902,3276.655273,3546245
10/23/2020,3331.399902,3356.800049,3303,3316.899902,3299.534912,3204777
10/22/2020,3160,3345,3150,3314.449951,3297.0979,7085769
10/21/2020,3270,3295,3101.350098,3232.850098,3215.925049,7536460
10/20/2020,3255,3289.5,3226.800049,3262.149902,3245.071533,3252090
10/19/2020,3255.100098,3294.699951,3196.600098,3267.199951,3250.095215,4206637
10/16/2020,3236.350098,3269.449951,3170.100098,3231.350098,3214.433105,5076236
10/15/2020,3368.199951,3370,3201,3214.75,3197.919678,5268019
10/14/2020,3268,3382.350098,3232.699951,3372.050049,3354.396484,5304447
10/13/2020,3319.949951,3340,3243.649902,3272.600098,3255.467041,3777657
10/12/2020,3350,3379.399902,3305,3327.199951,3309.781006,3204652
10/9/2020,3324.899902,3418.449951,3305,3317.899902,3300.529541,5684099
10/8/2020,3354,3388,3302,3326.449951,3309.034912,4461810
10/7/2020,3400,3400,3285.300049,3331.149902,3313.710449,6571080
10/6/2020,3439.899902,3480,3391.199951,3474.300049,3456.11084,4758757
10/5/2020,3465,3519,3370.25,3382.899902,3365.189453,4207190
10/1/2020,3325,3460,3315.050049,3442.800049,3424.775879,5382106
9/30/2020,3293.899902,3343.850098,3260,3278.600098,3261.435547,3603536
9/29/2020,3358,3372,3254.5,3294.75,3277.500977,4643446
9/28/2020,3178,3350,3162.75,3335.149902,3317.689453,5588695
9/25/2020,3080,3167.149902,3028.800049,3138.949951,3122.516602,6232593
9/24/2020,3191,3194.75,3006.899902,3028.899902,3013.042725,5963777
9/23/2020,3330,3344,3200.199951,3243.850098,3226.867676,4244328
9/22/2020,3329,3353.800049,3217.050049,3303,3285.707764,4224968
9/21/2020,3462.800049,3467,3314.25,3330.149902,3312.715576,3627419
9/18/2020,3491.399902,3503.800049,3429,3474.800049,3456.608398,3769087
9/17/2020,3488.800049,3517,3456.199951,3471.949951,3453.773193,2781156
9/16/2020,3517.949951,3567.399902,3481.649902,3521.5,3503.063965,3907718
9/15/2020,3475,3524.199951,3455,3513.399902,3495.006104,3893637
9/14/2020,3557,3575.050049,3420,3440.699951,3422.687012,4531509
9/11/2020,3490,3557.699951,3456.699951,3544.399902,3525.843994,4608384
9/10/2020,3456.5,3523.449951,3418,3498.699951,3480.383301,4762282
9/9/2020,3477,3493.449951,3392.449951,3422.850098,3404.93042,4563247
9/8/2020,3520,3574.899902,3475,3500,3481.67627,4448703
9/7/2020,3607,3629,3477.600098,3505.149902,3486.799316,4665168
9/4/2020,3541.5,3649.800049,3520.75,3596.800049,3577.969727,4914649
9/3/2020,3668,3676.75,3605,3619.699951,3600.749756,3221366
9/2/2020,3642.699951,3680,3573.449951,3668.649902,3649.443359,4281011
9/1/2020,3517,3674,3500.199951,3643.850098,3624.773438,6065182
8/31/2020,3715,3749.850098,3465,3487.800049,3469.540527,8529766
8/28/2020,3650,3688,3617.050049,3670.800049,3651.582275,4251328
8/27/2020,3656.949951,3668.399902,3596.399902,3632.5,3613.48291,4611062
8/26/2020,3665,3707,3631,3645.550049,3626.4646,6665085
8/25/2020,3525,3660,3510,3642.899902,3623.828125,9854059
8/24/2020,3403,3515,3401.050049,3492.050049,3473.768311,6205575
8/21/2020,3430,3440,3380,3389.300049,3371.555908,2627380
8/20/2020,3378,3414.5,3353.050049,3393.800049,3376.032471,3677459
8/19/2020,3447,3465,3401,3409.949951,3392.0979,4198849
8/18/2020,3399,3437.949951,3366.600098,3419.899902,3401.99585,4706298
8/17/2020,3350,3399.5,3312.399902,3384.800049,3367.07959,4670572
8/14/2020,3425,3448.800049,3306.199951,3331.100098,3313.660645,5531335
8/13/2020,3450,3472,3401,3419.649902,3401.746826,4663359
8/12/2020,3425,3450,3362,3418.25,3400.354248,5662527
8/11/2020,3462.300049,3494.550049,3404.699951,3457.399902,3439.299561,5571818
8/10/2020,3494,3556.850098,3413.199951,3442.949951,3424.925049,7129245
8/7/2020,3333,3481.449951,3310,3464.300049,3446.16333,10151267
8/6/2020,3292,3378.800049,3255,3345.199951,3327.686768,8172906
8/5/2020,3256,3330,3247.949951,3262.149902,3245.071533,6985380
8/4/2020,3202,3260,3142.850098,3235.600098,3218.660645,6679145
8/3/2020,3244,3244,3169,3174.5,3157.880371,4463920
7/31/2020,3236,3273,3181.25,3251.300049,3234.278564,7235397
7/30/2020,3295.399902,3324,3205.050049,3218.300049,3201.451416,6508278
7/29/2020,3245,3329,3239.600098,3284.25,3267.055908,8070022
7/28/2020,3175,3260,3161.199951,3239.600098,3222.639893,8211697
7/27/2020,3263,3280,3152.199951,3171.149902,3154.547852,7089867
7/24/2020,3245,3290,3220,3251.850098,3234.825684,6637683
7/23/2020,3253,3320,3216.050049,3297.800049,3280.534912,8718035
7/22/2020,3320,3340,3193.600098,3253,3235.969482,17069659
7/21/2020,3500,3519.5,3218.649902,3292.449951,3275.213135,25960048
7/20/2020,3344.949951,3453.949951,3316.5,3441.5,3423.482666,10555495
7/17/2020,3210,3323,3205,3301.300049,3284.016602,8425626
7/16/2020,3180,3215,3102.300049,3204.800049,3188.021973,9999925
7/15/2020,3230,3297.699951,3122.25,3149.25,3132.762939,10980262
7/14/2020,3219.800049,3219.800049,3122.350098,3190.949951,3174.244385,12404422
7/13/2020,3360,3378,3216.199951,3234.600098,3217.666016,13136467
7/10/2020,3275,3395,3272.050049,3314.149902,3296.799316,16150413
7/9/2020,3235,3379.899902,3195.100098,3330,3312.566406,18757786
7/8/2020,3351.949951,3408.800049,3180.100098,3208.050049,3191.254883,19126183
7/7/2020,3150,3419.649902,3125.300049,3351.949951,3334.401367,22876401
7/6/2020,2970,3134.649902,2955,3108.800049,3092.524658,11437583
7/3/2020,2980,2989.449951,2921,2931.5,2916.152588,8543597
7/2/2020,2980,3016,2925,2964.25,2948.731445,11619734
7/1/2020,2831,2968.699951,2806,2953.899902,2938.435303,12704896
6/30/2020,2910,2936.649902,2816,2831,2816.178955,9703057
6/29/2020,2834,2894.449951,2770,2857.949951,2842.987549,11613999
6/26/2020,3042.5,3058.800049,2872.050049,2903.5,2888.299316,12572499
6/25/2020,2878.050049,3046,2851,3005.350098,2989.616211,15982130
6/24/2020,3125,3125,2911,2934.449951,2919.087158,20108807
6/23/2020,2899.949951,3109.25,2833,3025.5,3009.6604,16186953
6/22/2020,2740,2863.600098,2728,2840.300049,2825.43042,13939326
6/19/2020,2562,2714.550049,2560,2698.600098,2684.472168,18603826
6/18/2020,2375,2541.699951,2373,2525.949951,2512.72583,12738268
6/17/2020,2347,2425,2332.050049,2396,2383.456299,9650279
6/16/2020,2452,2455.399902,2285,2365,2352.618408,12914351
6/15/2020,2420,2429.949951,2331,2351.399902,2339.089844,12070346
6/12/2020,2200,2470,2199,2450.149902,2437.32251,16802457
6/11/2020,2410,2459,2320.100098,2338.899902,2326.655029,10042767
6/10/2020,2440,2470,2401,2435.649902,2422.898682,8961443
6/9/2020,2535,2535,2415.300049,2443.600098,2430.806885,12373077
6/8/2020,2505,2547.699951,2475.550049,2507.25,2494.123779,14992503
6/5/2020,2344,2409,2275,2390.350098,2377.835938,15850039
6/4/2020,2414,2453.649902,2276.800049,2313.050049,2300.94043,16315350
6/3/2020,2417,2496.850098,2398,2411.899902,2399.272705,18705176
6/2/2020,2165.25,2375,2160.850098,2346.199951,2333.916992,23442470
6/1/2020,1997.050049,2226.399902,1997.050049,2160.850098,2149.537354,18915983
5/29/2020,1914,1980,1891,1953.650024,1943.422119,10361847
5/28/2020,1954,1983,1927,1947.699951,1937.503174,9051775
5/27/2020,1830,1946,1783,1936.449951,1926.312012,17335246
5/26/2020,1918,1933.75,1821.550049,1829,1819.424683,9869295
5/22/2020,1975,2007,1865.25,1895.300049,1885.377563,16195094
5/21/2020,2059,2077.550049,1974.5,1990.199951,1979.78064,9879542
5/20/2020,1970,2060,1935,2042.800049,2032.105469,16318508
5/19/2020,1960,2003.550049,1922.199951,1964.949951,1954.662842,9413514
5/18/2020,2090,2093.449951,1926,1938.599976,1928.450806,10820571
5/15/2020,2119.949951,2136.600098,2056,2086.449951,2075.526855,8026726
5/14/2020,2159,2258.949951,2096.800049,2112,2100.943115,14307531
5/13/2020,2220,2239.949951,2145,2161.050049,2149.736328,9441185
5/12/2020,1989.699951,2080,1977.099976,2069.699951,2058.864502,10336527
5/11/2020,2070,2092.699951,1995.300049,2015.050049,2004.50061,7654990
5/8/2020,2130,2130,2015,2024.150024,2013.552979,6966375
5/7/2020,2098.949951,2169.850098,2048.350098,2060.550049,2049.762451,7770204
5/6/2020,2010,2131.899902,1952.349976,2106.25,2095.223145,13149696
5/5/2020,2130,2135,1997,2002.349976,1991.867065,11521209
5/4/2020,2200,2202.199951,2028.550049,2079.649902,2068.762451,7312745
4/30/2020,2365.050049,2418.949951,2291.149902,2318.100098,2305.964111,8883305
4/29/2020,2200.050049,2375,2200.050049,2296.449951,2284.427246,15060154
4/28/2020,2081,2244.100098,2035,2228.100098,2216.435303,14756344
4/27/2020,2000,2085,1915.650024,2044.050049,2033.348755,14495247
4/24/2020,2113.5,2113.5,1970.050049,1976.25,1965.903687,10494451
4/23/2020,2160,2219.100098,2112,2172.449951,2161.07666,7144006
4/22/2020,2059.949951,2170,2022.349976,2148.25,2137.003174,9062723
4/21/2020,2210,2210,2085,2099.75,2088.75708,7383985
4/20/2020,2325,2345.5,2265,2308.25,2296.165771,5403177
4/17/2020,2355,2375.899902,2235.199951,2308.149902,2296.065918,10191546
4/16/2020,2145,2250,2122,2220,2208.377686,7246740
4/15/2020,2345,2368,2168.399902,2182.449951,2171.02417,9333628
4/13/2020,2520,2520,2265.949951,2287.300049,2275.325439,8183199
4/9/2020,2391,2566.149902,2367.100098,2551.850098,2538.490479,7193246
4/8/2020,2184,2374,2144.149902,2332.899902,2320.686279,9109339
4/7/2020,2245,2286,2081.5,2253.350098,2241.553223,11161478
4/3/2020,2268.800049,2343.699951,2183.050049,2207.5,2195.943115,6172672
4/1/2020,2180,2286.899902,2132.649902,2219.350098,2207.731201,6408301
3/31/2020,2305.100098,2340,2100,2215.800049,2204.199707,11043111
3/30/2020,2390.050049,2414.399902,2226,2242.100098,2230.362061,7698355
3/27/2020,2955,3040,2500,2542.300049,2528.990479,7170609
3/26/2020,2637.300049,2936.5,2565.050049,2793.699951,2779.073975,5096124
3/25/2020,2450,2700,2400,2585.600098,2572.063721,6226355
3/24/2020,2472,2568.649902,2104.649902,2474.199951,2461.246826,6257221
3/23/2020,2656.75,2700,2225,2266.149902,2254.285889,4844235
3/20/2020,2799.850098,3044,2621.649902,2951.899902,2936.445801,6110189
3/19/2020,2800,3053.050049,2484.699951,2746.100098,2731.723389,8324713
3/18/2020,3490,3530,3018.899902,3061.350098,3045.322998,5443580
3/17/2020,3702.100098,3734.699951,3402,3444.850098,3426.815186,2558548
3/16/2020,3833.449951,3833.449951,3600,3672.25,3653.024658,3140467
3/13/2020,3440,4043.5,3281.050049,3952.550049,3931.857422,4849917
3/12/2020,3860,3869.949951,3628.100098,3734.350098,3714.799561,5272619
3/11/2020,4014,4118.899902,3985,4030.649902,4009.548096,2793683
3/9/2020,4070,4127.5,3945.149902,4026.800049,4005.718506,3545627
3/6/2020,4125,4238,4036.5,4225.850098,4203.726563,3312238
3/5/2020,4310,4367.549805,4273.149902,4330.700195,4308.027344,1833295
3/4/2020,4466,4496.799805,4225,4286.399902,4263.958984,2472991
3/3/2020,4400,4474.950195,4320.049805,4454.100098,4430.78125,2023503
3/2/2020,4600,4617.950195,4305.649902,4360.75,4327.972168,2238216
2/28/2020,4640,4640,4311.75,4465.850098,4432.282715,4941410
2/27/2020,4815,4815,4712.100098,4759.799805,4724.022949,1174870
2/26/2020,4815,4837.75,4767.25,4810,4773.845703,851346
2/25/2020,4849.899902,4849.899902,4784,4825.950195,4789.67627,959309
2/24/2020,4840,4876,4751.200195,4803.950195,4767.841797,1263389
2/20/2020,4867.899902,4923.399902,4853.75,4880.450195,4843.766602,1634643
2/19/2020,4785,4887,4780.100098,4878.049805,4841.384277,1172049
2/18/2020,4769.399902,4771.950195,4701.600098,4758,4722.236328,728611
2/17/2020,4781.75,4798,4750.049805,4776.649902,4740.746094,716484
2/14/2020,4800,4815,4768,4781.75,4745.808105,731118
2/13/2020,4766,4800.600098,4735,4795.350098,4759.306152,681039
2/12/2020,4770,4782.200195,4722,4768.700195,4732.856445,882964
2/11/2020,4737,4785,4736,4749.350098,4713.651855,1167429
2/10/2020,4660,4734,4640,4721.75,4686.259277,1160879
2/7/2020,4663.950195,4686.899902,4626.100098,4654.299805,4619.31543,950326
2/6/2020,4528.200195,4677.850098,4525,4666.350098,4631.275879,1846477
2/5/2020,4515,4539.950195,4477.649902,4528.200195,4494.164063,1285631
2/4/2020,4387.950195,4550,4377.149902,4519.25,4485.28125,1958323
2/3/2020,4250.200195,4376.899902,4250.200195,4359.350098,4326.583496,1094181
1/31/2020,4370,4420.100098,4333.799805,4365.899902,4333.083984,1736927
1/30/2020,4464,4485,4344.850098,4364.299805,4331.495605,3577774
1/29/2020,4244.899902,4444,4215.100098,4419,4385.784668,4581413
1/28/2020,4150.149902,4249,4150.149902,4213,4181.333008,1052764
1/27/2020,4174,4208,4154,4164.350098,4133.048828,782155
1/24/2020,4120,4205.649902,4111,4194.5,4162.972656,864892
1/23/2020,4123,4163.850098,4085,4125.799805,4094.788574,1154522
1/22/2020,4186,4186.5,4123.350098,4142.200195,4111.06543,797901
1/21/2020,4149.950195,4186.100098,4117.049805,4138.600098,4107.492188,897922
1/20/2020,4229,4252.950195,4125.149902,4152.600098,4121.387207,848639
1/17/2020,4217,4242,4202,4231.75,4199.941895,671129
1/16/2020,4190,4229.950195,4188,4220.25,4188.528809,578728
1/15/2020,4189.950195,4220,4170.049805,4207.25,4175.626465,616976
1/14/2020,4170,4202.399902,4150.450195,4193,4161.483398,703434
1/13/2020,4168,4182.25,4146,4164.5,4133.197754,645152
1/10/2020,4130.100098,4185.899902,4118,4144.850098,4113.695801,1106624
1/9/2020,4105.899902,4148,4080,4124.200195,4093.200928,1419388
1/8/2020,3950,4060.350098,3950,4049.949951,4019.508789,1630576
